AVG_time,AVG,AVGSDI_time,AVGSDI,STD_time,STD,STDSDI_time,STDSDI,CNT_time,CNT,CNTSDI_time,CNTSDI,OUT_time,OUT,OUTSDI_time,OUTSDI
12/01/2021 05:49:30,2.252,12/01/2021 06:01:30,2.244,12/01/2021 06:01:30,0.002,12/01/2021 06:01:30,0.002,12/01/2021 06:01:30,37,12/01/2021 06:01:30,37,12/01/2021 06:01:30,0,12/01/2021 06:01:30,0
12/01/2021 05:55:30,2.249,12/01/2021 06:07:30,2.240,12/01/2021 06:07:30,0.003,12/01/2021 06:07:30,0.003,12/01/2021 06:07:30,37,12/01/2021 06:07:30,37,12/01/2021 06:07:30,0,12/01/2021 06:07:30,0
12/01/2021 06:01:30,2.243,12/01/2021 06:13:30,2.237,12/01/2021 06:13:30,0.002,12/01/2021 06:13:30,0.001,12/01/2021 06:13:30,37,12/01/2021 06:13:30,37,12/01/2021 06:13:30,0,12/01/2021 06:13:30,0
12/01/2021 06:07:30,2.239,12/01/2021 06:19:30,2.235,12/01/2021 06:19:30,0.002,12/01/2021 06:19:30,0.001,12/01/2021 06:19:30,37,12/01/2021 06:19:30,37,12/01/2021 06:19:30,0,12/01/2021 06:19:30,0
12/01/2021 06:13:30,2.236,12/01/2021 06:25:30,2.231,12/01/2021 06:25:30,0.002,12/01/2021 06:25:30,0.001,12/01/2021 06:25:30,37,12/01/2021 06:25:30,37,12/01/2021 06:25:30,0,12/01/2021 06:25:30,0
12/01/2021 06:19:30,2.233,12/01/2021 06:31:30,2.231,12/01/2021 06:31:30,0.001,12/01/2021 06:31:30,0.001,12/01/2021 06:31:30,37,12/01/2021 06:31:30,37,12/01/2021 06:31:30,0,12/01/2021 06:31:30,0
12/01/2021 06:25:30,2.231,12/01/2021 06:37:30,2.229,12/01/2021 06:37:30,0.003,12/01/2021 06:37:30,0.002,12/01/2021 06:37:30,37,12/01/2021 06:37:30,37,12/01/2021 06:37:30,0,12/01/2021 06:37:30,0
12/01/2021 06:31:30,2.230,12/01/2021 06:43:30,2.229,12/01/2021 06:43:30,0.003,12/01/2021 06:43:30,0.002,12/01/2021 06:43:30,37,12/01/2021 06:43:30,37,12/01/2021 06:43:30,0,12/01/2021 06:43:30,1
12/01/2021 06:37:30,2.228,12/01/2021 06:49:30,2.227,12/01/2021 06:49:30,0.002,12/01/2021 06:49:30,0.002,12/01/2021 06:49:30,37,12/01/2021 06:49:30,37,12/01/2021 06:49:30,0,12/01/2021 06:49:30,0
12/01/2021 06:43:30,2.228,12/01/2021 06:55:30,2.230,12/01/2021 06:55:30,0.002,12/01/2021 06:55:30,0.002,12/01/2021 06:55:30,37,12/01/2021 06:55:30,37,12/01/2021 06:55:30,0,12/01/2021 06:55:30,0
12/01/2021 06:49:30,2.226,12/01/2021 07:01:30,2.232,12/01/2021 07:01:30,0.003,12/01/2021 07:01:30,0.002,12/01/2021 07:01:30,37,12/01/2021 07:01:30,37,12/01/2021 07:01:30,0,12/01/2021 07:01:30,1
12/01/2021 06:55:30,2.229,12/01/2021 07:07:30,2.234,12/01/2021 07:07:30,0.004,12/01/2021 07:07:30,0.003,12/01/2021 07:07:30,37,12/01/2021 07:07:30,37,12/01/2021 07:07:30,0,12/01/2021 07:07:30,0
12/01/2021 07:01:30,2.231,12/01/2021 07:13:30,2.234,12/01/2021 07:13:30,0.008,12/01/2021 07:13:30,0.003,12/01/2021 07:13:30,37,12/01/2021 07:13:30,37,12/01/2021 07:13:30,0,12/01/2021 07:13:30,0
12/01/2021 07:07:30,2.233,12/01/2021 07:19:30,2.243,12/01/2021 07:19:30,0.005,12/01/2021 07:19:30,0.002,12/01/2021 07:19:30,37,12/01/2021 07:19:30,37,12/01/2021 07:19:30,0,12/01/2021 07:19:30,0
12/01/2021 07:13:30,2.233,12/01/2021 07:25:30,2.244,12/01/2021 07:25:30,0.003,12/01/2021 07:25:30,0.002,12/01/2021 07:25:30,37,12/01/2021 07:25:30,37,12/01/2021 07:25:30,0,12/01/2021 07:25:30,0
12/01/2021 07:19:30,2.243,12/01/2021 07:31:30,2.256,12/01/2021 07:31:30,0.003,12/01/2021 07:31:30,0.002,12/01/2021 07:31:30,37,12/01/2021 07:31:30,37,12/01/2021 07:31:30,0,12/01/2021 07:31:30,0
12/01/2021 07:25:30,2.243,12/01/2021 07:37:30,2.257,12/01/2021 07:37:30,0.003,12/01/2021 07:37:30,0.003,12/01/2021 07:37:30,37,12/01/2021 07:37:30,37,12/01/2021 07:37:30,1,12/01/2021 07:37:30,0
12/01/2021 07:31:30,2.255,12/01/2021 07:43:30,2.263,12/01/2021 07:43:30,0.003,12/01/2021 07:43:30,0.002,12/01/2021 07:43:30,37,12/01/2021 07:43:30,37,12/01/2021 07:43:30,0,12/01/2021 07:43:30,0
12/01/2021 07:37:30,2.257,12/01/2021 07:49:30,2.269,12/01/2021 07:49:30,0.004,12/01/2021 07:49:30,0.004,12/01/2021 07:49:30,37,12/01/2021 07:49:30,37,12/01/2021 07:49:30,0,12/01/2021 07:49:30,0
12/01/2021 07:43:30,2.262,12/01/2021 07:55:30,2.278,12/01/2021 07:55:30,0.003,12/01/2021 07:55:30,0.003,12/01/2021 07:55:30,37,12/01/2021 07:55:30,37,12/01/2021 07:55:30,0,12/01/2021 07:55:30,0
12/01/2021 07:49:30,2.268,12/01/2021 08:01:30,2.285,12/01/2021 08:01:30,0.003,12/01/2021 08:01:30,0.002,12/01/2021 08:01:30,37,12/01/2021 08:01:30,37,12/01/2021 08:01:30,0,12/01/2021 08:01:30,0
12/01/2021 07:55:30,2.277,12/01/2021 08:07:30,2.293,12/01/2021 08:07:30,0.002,12/01/2021 08:07:30,0.001,12/01/2021 08:07:30,37,12/01/2021 08:07:30,37,12/01/2021 08:07:30,0,12/01/2021 08:07:30,0
12/01/2021 08:01:30,2.284,12/01/2021 08:13:30,2.302,12/01/2021 08:13:30,0.004,12/01/2021 08:13:30,0.002,12/01/2021 08:13:30,37,12/01/2021 08:13:30,37,12/01/2021 08:13:30,0,12/01/2021 08:13:30,0
12/01/2021 08:07:30,2.292,12/01/2021 08:19:30,2.311,12/01/2021 08:19:30,0.003,12/01/2021 08:19:30,0.001,12/01/2021 08:19:30,37,12/01/2021 08:19:30,37,12/01/2021 08:19:30,0,12/01/2021 08:19:30,1
12/01/2021 08:13:30,2.302,12/01/2021 08:25:30,2.310,12/01/2021 08:25:30,0.004,12/01/2021 08:25:30,0.000,12/01/2021 08:25:30,37,12/01/2021 08:25:30,37,12/01/2021 08:25:30,1,12/01/2021 08:25:30,0
12/01/2021 08:19:30,2.311,12/01/2021 08:31:30,2.310,12/01/2021 08:31:30,0.003,12/01/2021 08:31:30,0.000,12/01/2021 08:31:30,37,12/01/2021 08:31:30,37,12/01/2021 08:31:30,0,12/01/2021 08:31:30,0
12/01/2021 08:25:30,2.321,12/01/2021 08:37:30,2.338,12/01/2021 08:37:30,0.002,12/01/2021 08:37:30,0.001,12/01/2021 08:37:30,37,12/01/2021 08:37:30,37,12/01/2021 08:37:30,0,12/01/2021 08:37:30,0
12/01/2021 08:31:30,2.326,12/01/2021 08:43:30,2.348,12/01/2021 08:43:30,0.005,12/01/2021 08:43:30,0.003,12/01/2021 08:43:30,37,12/01/2021 08:43:30,37,12/01/2021 08:43:30,0,12/01/2021 08:43:30,0
12/01/2021 08:37:30,2.336,12/01/2021 08:49:30,2.359,12/01/2021 08:49:30,0.002,12/01/2021 08:49:30,0.001,12/01/2021 08:49:30,37,12/01/2021 08:49:30,37,12/01/2021 08:49:30,0,12/01/2021 08:49:30,0
12/01/2021 08:43:30,2.346,12/01/2021 08:55:30,2.370,12/01/2021 08:55:30,0.002,12/01/2021 08:55:30,0.002,12/01/2021 08:55:30,37,12/01/2021 08:55:30,37,12/01/2021 08:55:30,0,12/01/2021 08:55:30,0
12/01/2021 08:49:30,2.358,12/01/2021 09:01:30,2.377,12/01/2021 09:01:30,0.002,12/01/2021 09:01:30,0.002,12/01/2021 09:01:30,37,12/01/2021 09:01:30,37,12/01/2021 09:01:30,0,12/01/2021 09:01:30,0
12/01/2021 08:55:30,2.369,12/01/2021 09:07:30,2.387,12/01/2021 09:07:30,0.002,12/01/2021 09:07:30,0.002,12/01/2021 09:07:30,37,12/01/2021 09:07:30,37,12/01/2021 09:07:30,0,12/01/2021 09:07:30,0
12/01/2021 09:01:30,2.375,12/01/2021 09:13:30,2.397,12/01/2021 09:13:30,0.001,12/01/2021 09:13:30,0.001,12/01/2021 09:13:30,37,12/01/2021 09:13:30,37,12/01/2021 09:13:30,0,12/01/2021 09:13:30,0
12/01/2021 09:07:30,2.386,12/01/2021 09:19:30,2.406,12/01/2021 09:19:30,0.002,12/01/2021 09:19:30,0.002,12/01/2021 09:19:30,37,12/01/2021 09:19:30,37,12/01/2021 09:19:30,0,12/01/2021 09:19:30,0
12/01/2021 09:13:30,2.396,12/01/2021 09:25:30,2.414,12/01/2021 09:25:30,0.003,12/01/2021 09:25:30,0.002,12/01/2021 09:25:30,37,12/01/2021 09:25:30,37,12/01/2021 09:25:30,0,12/01/2021 09:25:30,0
12/01/2021 09:19:30,2.405,12/01/2021 09:31:30,2.423,12/01/2021 09:31:30,0.002,12/01/2021 09:31:30,0.002,12/01/2021 09:31:30,37,12/01/2021 09:31:30,37,12/01/2021 09:31:30,0,12/01/2021 09:31:30,0
12/01/2021 09:25:30,2.413,12/01/2021 09:37:30,2.431,12/01/2021 09:37:30,0.002,12/01/2021 09:37:30,0.002,12/01/2021 09:37:30,37,12/01/2021 09:37:30,37,12/01/2021 09:37:30,0,12/01/2021 09:37:30,0
12/01/2021 09:31:30,2.422,12/01/2021 09:43:30,2.441,12/01/2021 09:43:30,0.003,12/01/2021 09:43:30,0.003,12/01/2021 09:43:30,37,12/01/2021 09:43:30,37,12/01/2021 09:43:30,0,12/01/2021 09:43:30,0
12/01/2021 09:37:30,2.430,12/01/2021 09:49:30,2.448,12/01/2021 09:49:30,0.002,12/01/2021 09:49:30,0.002,12/01/2021 09:49:30,37,12/01/2021 09:49:30,37,12/01/2021 09:49:30,0,12/01/2021 09:49:30,0
12/01/2021 09:43:30,2.440,12/01/2021 09:55:30,2.455,12/01/2021 09:55:30,0.002,12/01/2021 09:55:30,0.002,12/01/2021 09:55:30,37,12/01/2021 09:55:30,37,12/01/2021 09:55:30,0,12/01/2021 09:55:30,0
12/01/2021 09:49:30,2.447,12/01/2021 10:01:30,2.465,12/01/2021 10:01:30,0.002,12/01/2021 10:01:30,0.001,12/01/2021 10:01:30,37,12/01/2021 10:01:30,37,12/01/2021 10:01:30,0,12/01/2021 10:01:30,0
12/01/2021 09:55:30,2.454,12/01/2021 10:07:30,2.473,12/01/2021 10:07:30,0.005,12/01/2021 10:07:30,0.003,12/01/2021 10:07:30,37,12/01/2021 10:07:30,37,12/01/2021 10:07:30,0,12/01/2021 10:07:30,0
12/01/2021 10:01:30,2.464,12/01/2021 10:13:30,2.481,12/01/2021 10:13:30,0.002,12/01/2021 10:13:30,0.001,12/01/2021 10:13:30,37,12/01/2021 10:13:30,37,12/01/2021 10:13:30,0,12/01/2021 10:13:30,0
12/01/2021 10:07:30,2.472,12/01/2021 10:19:30,2.490,12/01/2021 10:19:30,0.006,12/01/2021 10:19:30,0.004,12/01/2021 10:19:30,37,12/01/2021 10:19:30,37,12/01/2021 10:19:30,0,12/01/2021 10:19:30,0
12/01/2021 10:13:30,2.480,12/01/2021 10:25:30,2.496,12/01/2021 10:25:30,0.004,12/01/2021 10:25:30,0.002,12/01/2021 10:25:30,37,12/01/2021 10:25:30,37,12/01/2021 10:25:30,0,12/01/2021 10:25:30,0
12/01/2021 10:19:30,2.489,12/01/2021 10:31:30,2.505,12/01/2021 10:31:30,0.002,12/01/2021 10:31:30,0.002,12/01/2021 10:31:30,37,12/01/2021 10:31:30,37,12/01/2021 10:31:30,0,12/01/2021 10:31:30,0
12/01/2021 10:25:30,2.494,12/01/2021 10:37:30,2.511,12/01/2021 10:37:30,0.005,12/01/2021 10:37:30,0.003,12/01/2021 10:37:30,37,12/01/2021 10:37:30,37,12/01/2021 10:37:30,1,12/01/2021 10:37:30,0
12/01/2021 10:31:30,2.505,12/01/2021 10:43:30,2.520,12/01/2021 10:43:30,0.002,12/01/2021 10:43:30,0.002,12/01/2021 10:43:30,37,12/01/2021 10:43:30,37,12/01/2021 10:43:30,0,12/01/2021 10:43:30,0
12/01/2021 10:37:30,2.511,12/01/2021 10:49:30,2.527,12/01/2021 10:49:30,0.007,12/01/2021 10:49:30,0.005,12/01/2021 10:49:30,37,12/01/2021 10:49:30,37,12/01/2021 10:49:30,0,12/01/2021 10:49:30,0
12/01/2021 10:43:30,2.519,12/01/2021 10:55:30,2.533,12/01/2021 10:55:30,0.003,12/01/2021 10:55:30,0.003,12/01/2021 10:55:30,37,12/01/2021 10:55:30,37,12/01/2021 10:55:30,0,12/01/2021 10:55:30,0
12/01/2021 10:49:30,2.525,12/01/2021 11:01:30,2.540,12/01/2021 11:01:30,0.003,12/01/2021 11:01:30,0.002,12/01/2021 11:01:30,37,12/01/2021 11:01:30,37,12/01/2021 11:01:30,0,12/01/2021 11:01:30,0
12/01/2021 10:55:30,2.531,12/01/2021 11:07:30,2.545,12/01/2021 11:07:30,0.002,12/01/2021 11:07:30,0.001,12/01/2021 11:07:30,37,12/01/2021 11:07:30,37,12/01/2021 11:07:30,0,12/01/2021 11:07:30,0
12/01/2021 11:01:30,2.538,12/01/2021 11:13:30,2.551,12/01/2021 11:13:30,0.002,12/01/2021 11:13:30,0.002,12/01/2021 11:13:30,37,12/01/2021 11:13:30,37,12/01/2021 11:13:30,0,12/01/2021 11:13:30,0
12/01/2021 11:07:30,2.544,12/01/2021 11:19:30,2.557,12/01/2021 11:19:30,0.005,12/01/2021 11:19:30,0.003,12/01/2021 11:19:30,37,12/01/2021 11:19:30,37,12/01/2021 11:19:30,0,12/01/2021 11:19:30,0
12/01/2021 11:13:30,2.550,12/01/2021 11:25:30,2.560,12/01/2021 11:25:30,0.004,12/01/2021 11:25:30,0.002,12/01/2021 11:25:30,37,12/01/2021 11:25:30,37,12/01/2021 11:25:30,0,12/01/2021 11:25:30,0
12/01/2021 11:19:30,2.555,12/01/2021 11:31:30,2.564,12/01/2021 11:31:30,0.010,12/01/2021 11:31:30,0.005,12/01/2021 11:31:30,37,12/01/2021 11:31:30,37,12/01/2021 11:31:30,0,12/01/2021 11:31:30,0
12/01/2021 11:25:30,2.559,12/01/2021 11:37:30,2.566,12/01/2021 11:37:30,0.007,12/01/2021 11:37:30,0.005,12/01/2021 11:37:30,37,12/01/2021 11:37:30,37,12/01/2021 11:37:30,0,12/01/2021 11:37:30,0
12/01/2021 11:31:30,2.562,12/01/2021 11:43:30,2.571,12/01/2021 11:43:30,0.004,12/01/2021 11:43:30,0.003,12/01/2021 11:43:30,37,12/01/2021 11:43:30,37,12/01/2021 11:43:30,0,12/01/2021 11:43:30,1
12/01/2021 11:37:30,2.565,12/01/2021 11:49:30,2.573,12/01/2021 11:49:30,0.009,12/01/2021 11:49:30,0.006,12/01/2021 11:49:30,37,12/01/2021 11:49:30,37,12/01/2021 11:49:30,0,12/01/2021 11:49:30,1
12/01/2021 11:43:30,2.570,12/01/2021 11:55:30,2.575,12/01/2021 11:55:30,0.003,12/01/2021 11:55:30,0.002,12/01/2021 11:55:30,37,12/01/2021 11:55:30,37,12/01/2021 11:55:30,0,12/01/2021 11:55:30,0
12/01/2021 11:49:30,2.572,12/01/2021 12:01:30,2.576,12/01/2021 12:01:30,0.006,12/01/2021 12:01:30,0.003,12/01/2021 12:01:30,37,12/01/2021 12:01:30,37,12/01/2021 12:01:30,0,12/01/2021 12:01:30,0
12/01/2021 11:55:30,2.573,12/01/2021 12:07:30,2.578,12/01/2021 12:07:30,0.004,12/01/2021 12:07:30,0.003,12/01/2021 12:07:30,37,12/01/2021 12:07:30,37,12/01/2021 12:07:30,0,12/01/2021 12:07:30,0
12/01/2021 12:01:30,2.575,12/01/2021 12:13:30,2.580,12/01/2021 12:13:30,0.005,12/01/2021 12:13:30,0.002,12/01/2021 12:13:30,37,12/01/2021 12:13:30,37,12/01/2021 12:13:30,0,12/01/2021 12:13:30,0
12/01/2021 12:07:30,2.577,12/01/2021 12:19:30,2.579,12/01/2021 12:19:30,0.005,12/01/2021 12:19:30,0.002,12/01/2021 12:19:30,37,12/01/2021 12:19:30,37,12/01/2021 12:19:30,0,12/01/2021 12:19:30,1
12/01/2021 12:13:30,2.579,12/01/2021 12:25:30,2.578,12/01/2021 12:25:30,0.004,12/01/2021 12:25:30,0.003,12/01/2021 12:25:30,37,12/01/2021 12:25:30,37,12/01/2021 12:25:30,0,12/01/2021 12:25:30,0
12/01/2021 12:19:30,2.577,12/01/2021 12:31:30,2.576,12/01/2021 12:31:30,0.003,12/01/2021 12:31:30,0.002,12/01/2021 12:31:30,37,12/01/2021 12:31:30,37,12/01/2021 12:31:30,0,12/01/2021 12:31:30,0
12/01/2021 12:25:30,2.575,12/01/2021 12:37:30,2.577,12/01/2021 12:37:30,0.003,12/01/2021 12:37:30,0.000,12/01/2021 12:37:30,37,12/01/2021 12:37:30,37,12/01/2021 12:37:30,1,12/01/2021 12:37:30,0
12/01/2021 12:31:30,2.575,12/01/2021 12:43:30,2.577,12/01/2021 12:43:30,0.005,12/01/2021 12:43:30,0.000,12/01/2021 12:43:30,37,12/01/2021 12:43:30,37,12/01/2021 12:43:30,0,12/01/2021 12:43:30,0
12/01/2021 12:37:30,2.574,12/01/2021 12:49:30,2.568,12/01/2021 12:49:30,0.003,12/01/2021 12:49:30,0.002,12/01/2021 12:49:30,37,12/01/2021 12:49:30,37,12/01/2021 12:49:30,0,12/01/2021 12:49:30,0
12/01/2021 12:43:30,2.568,12/01/2021 12:55:30,2.567,12/01/2021 12:55:30,0.003,12/01/2021 12:55:30,0.002,12/01/2021 12:55:30,37,12/01/2021 12:55:30,37,12/01/2021 12:55:30,0,12/01/2021 12:55:30,0
12/01/2021 12:49:30,2.567,12/01/2021 13:01:30,2.559,12/01/2021 13:01:30,0.002,12/01/2021 13:01:30,0.001,12/01/2021 13:01:30,37,12/01/2021 13:01:30,37,12/01/2021 13:01:30,0,12/01/2021 13:01:30,0
12/01/2021 12:55:30,2.566,12/01/2021 13:07:30,2.553,12/01/2021 13:07:30,0.002,12/01/2021 13:07:30,0.001,12/01/2021 13:07:30,37,12/01/2021 13:07:30,37,12/01/2021 13:07:30,0,12/01/2021 13:07:30,0
12/01/2021 13:01:30,2.558,12/01/2021 13:13:30,2.543,12/01/2021 13:13:30,0.005,12/01/2021 13:13:30,0.003,12/01/2021 13:13:30,37,12/01/2021 13:13:30,37,12/01/2021 13:13:30,0,12/01/2021 13:13:30,0
12/01/2021 13:07:30,2.551,12/01/2021 13:19:30,2.536,12/01/2021 13:19:30,0.005,12/01/2021 13:19:30,0.004,12/01/2021 13:19:30,37,12/01/2021 13:19:30,37,12/01/2021 13:19:30,0,12/01/2021 13:19:30,0
12/01/2021 13:13:30,2.543,12/01/2021 13:25:30,2.525,12/01/2021 13:25:30,0.016,12/01/2021 13:25:30,0.007,12/01/2021 13:25:30,37,12/01/2021 13:25:30,37,12/01/2021 13:25:30,0,12/01/2021 13:25:30,0
12/01/2021 13:19:30,2.535,12/01/2021 13:31:30,2.521,12/01/2021 13:31:30,0.003,12/01/2021 13:31:30,0.002,12/01/2021 13:31:30,37,12/01/2021 13:31:30,37,12/01/2021 13:31:30,0,12/01/2021 13:31:30,0
12/01/2021 13:25:30,2.528,12/01/2021 13:37:30,2.512,12/01/2021 13:37:30,0.002,12/01/2021 13:37:30,0.001,12/01/2021 13:37:30,37,12/01/2021 13:37:30,37,12/01/2021 13:37:30,0,12/01/2021 13:37:30,0
12/01/2021 13:31:30,2.520,12/01/2021 13:43:30,2.504,12/01/2021 13:43:30,0.003,12/01/2021 13:43:30,0.003,12/01/2021 13:43:30,37,12/01/2021 13:43:30,37,12/01/2021 13:43:30,0,12/01/2021 13:43:30,0
12/01/2021 13:37:30,2.511,12/01/2021 13:49:30,2.500,12/01/2021 13:49:30,0.002,12/01/2021 13:49:30,0.001,12/01/2021 13:49:30,37,12/01/2021 13:49:30,37,12/01/2021 13:49:30,0,12/01/2021 13:49:30,0
12/01/2021 13:43:30,2.503,12/01/2021 13:55:30,2.492,12/01/2021 13:55:30,0.002,12/01/2021 13:55:30,0.002,12/01/2021 13:55:30,37,12/01/2021 13:55:30,37,12/01/2021 13:55:30,0,12/01/2021 13:55:30,0
12/01/2021 13:49:30,2.498,12/01/2021 14:01:30,2.485,12/01/2021 14:01:30,0.001,12/01/2021 14:01:30,0.002,12/01/2021 14:01:30,37,12/01/2021 14:01:30,37,12/01/2021 14:01:30,1,12/01/2021 14:01:30,0
12/01/2021 13:55:30,2.491,12/01/2021 14:07:30,2.475,12/01/2021 14:07:30,0.002,12/01/2021 14:07:30,0.002,12/01/2021 14:07:30,37,12/01/2021 14:07:30,37,12/01/2021 14:07:30,0,12/01/2021 14:07:30,0
12/01/2021 14:01:30,2.483,12/01/2021 14:13:30,2.466,12/01/2021 14:13:30,0.003,12/01/2021 14:13:30,0.002,12/01/2021 14:13:30,37,12/01/2021 14:13:30,37,12/01/2021 14:13:30,0,12/01/2021 14:13:30,0
12/01/2021 14:07:30,2.474,12/01/2021 14:19:30,2.458,12/01/2021 14:19:30,0.002,12/01/2021 14:19:30,0.001,12/01/2021 14:19:30,37,12/01/2021 14:19:30,37,12/01/2021 14:19:30,0,12/01/2021 14:19:30,0
12/01/2021 14:13:30,2.464,12/01/2021 14:25:30,2.451,12/01/2021 14:25:30,0.002,12/01/2021 14:25:30,0.002,12/01/2021 14:25:30,37,12/01/2021 14:25:30,37,12/01/2021 14:25:30,0,12/01/2021 14:25:30,0
12/01/2021 14:19:30,2.456,12/01/2021 14:31:30,2.440,12/01/2021 14:31:30,0.002,12/01/2021 14:31:30,0.002,12/01/2021 14:31:30,37,12/01/2021 14:31:30,37,12/01/2021 14:31:30,0,12/01/2021 14:31:30,0
12/01/2021 14:25:30,2.449,12/01/2021 14:37:30,2.429,12/01/2021 14:37:30,0.004,12/01/2021 14:37:30,0.003,12/01/2021 14:37:30,37,12/01/2021 14:37:30,37,12/01/2021 14:37:30,0,12/01/2021 14:37:30,0
12/01/2021 14:31:30,2.439,12/01/2021 14:43:30,2.418,12/01/2021 14:43:30,0.003,12/01/2021 14:43:30,0.002,12/01/2021 14:43:30,37,12/01/2021 14:43:30,37,12/01/2021 14:43:30,0,12/01/2021 14:43:30,1
12/01/2021 14:37:30,2.428,12/01/2021 14:49:30,2.406,12/01/2021 14:49:30,0.002,12/01/2021 14:49:30,0.001,12/01/2021 14:49:30,37,12/01/2021 14:49:30,37,12/01/2021 14:49:30,0,12/01/2021 14:49:30,1
12/01/2021 14:43:30,2.417,12/01/2021 14:55:30,2.395,12/01/2021 14:55:30,0.002,12/01/2021 14:55:30,0.002,12/01/2021 14:55:30,37,12/01/2021 14:55:30,37,12/01/2021 14:55:30,0,12/01/2021 14:55:30,0
12/01/2021 14:49:30,2.405,12/01/2021 15:01:30,2.384,12/01/2021 15:01:30,0.003,12/01/2021 15:01:30,0.003,12/01/2021 15:01:30,37,12/01/2021 15:01:30,37,12/01/2021 15:01:30,0,12/01/2021 15:01:30,0
12/01/2021 14:55:30,2.394,12/01/2021 15:07:30,2.373,12/01/2021 15:07:30,0.004,12/01/2021 15:07:30,0.003,12/01/2021 15:07:30,37,12/01/2021 15:07:30,37,12/01/2021 15:07:30,1,12/01/2021 15:07:30,0
12/01/2021 15:01:30,2.383,12/01/2021 15:13:30,2.366,12/01/2021 15:13:30,0.002,12/01/2021 15:13:30,0.002,12/01/2021 15:13:30,37,12/01/2021 15:13:30,37,12/01/2021 15:13:30,0,12/01/2021 15:13:30,0
12/01/2021 15:07:30,2.372,12/01/2021 15:19:30,2.361,12/01/2021 15:19:30,0.004,12/01/2021 15:19:30,0.002,12/01/2021 15:19:30,37,12/01/2021 15:19:30,37,12/01/2021 15:19:30,0,12/01/2021 15:19:30,0
12/01/2021 15:13:30,2.365,12/01/2021 15:25:30,2.353,12/01/2021 15:25:30,0.002,12/01/2021 15:25:30,0.002,12/01/2021 15:25:30,37,12/01/2021 15:25:30,37,12/01/2021 15:25:30,0,12/01/2021 15:25:30,0
12/01/2021 15:19:30,2.359,12/01/2021 15:31:30,2.345,12/01/2021 15:31:30,0.004,12/01/2021 15:31:30,0.002,12/01/2021 15:31:30,37,12/01/2021 15:31:30,37,12/01/2021 15:31:30,0,12/01/2021 15:31:30,0
12/01/2021 15:25:30,2.351,12/01/2021 15:37:30,2.336,12/01/2021 15:37:30,0.003,12/01/2021 15:37:30,0.002,12/01/2021 15:37:30,37,12/01/2021 15:37:30,37,12/01/2021 15:37:30,0,12/01/2021 15:37:30,0
12/01/2021 15:31:30,2.344,12/01/2021 15:43:30,2.329,12/01/2021 15:43:30,0.003,12/01/2021 15:43:30,0.002,12/01/2021 15:43:30,37,12/01/2021 15:43:30,37,12/01/2021 15:43:30,0,12/01/2021 15:43:30,0
12/01/2021 15:37:30,2.336,12/01/2021 15:49:30,2.322,12/01/2021 15:49:30,0.002,12/01/2021 15:49:30,0.002,12/01/2021 15:49:30,37,12/01/2021 15:49:30,37,12/01/2021 15:49:30,0,12/01/2021 15:49:30,0
12/01/2021 15:43:30,2.328,12/01/2021 15:55:30,2.312,12/01/2021 15:55:30,0.003,12/01/2021 15:55:30,0.003,12/01/2021 15:55:30,37,12/01/2021 15:55:30,37,12/01/2021 15:55:30,0,12/01/2021 15:55:30,0
12/01/2021 15:49:30,2.321,12/01/2021 16:01:30,2.300,12/01/2021 16:01:30,0.002,12/01/2021 16:01:30,0.002,12/01/2021 16:01:30,37,12/01/2021 16:01:30,37,12/01/2021 16:01:30,0,12/01/2021 16:01:30,0
12/01/2021 15:55:30,2.310,12/01/2021 16:07:30,2.292,12/01/2021 16:07:30,0.001,12/01/2021 16:07:30,0.001,12/01/2021 16:07:30,37,12/01/2021 16:07:30,37,12/01/2021 16:07:30,0,12/01/2021 16:07:30,1
12/01/2021 16:01:30,2.298,12/01/2021 16:13:30,2.286,12/01/2021 16:13:30,0.001,12/01/2021 16:13:30,0.001,12/01/2021 16:13:30,37,12/01/2021 16:13:30,37,12/01/2021 16:13:30,0,12/01/2021 16:13:30,0
12/01/2021 16:07:30,2.291,12/01/2021 16:19:30,2.279,12/01/2021 16:19:30,0.002,12/01/2021 16:19:30,0.002,12/01/2021 16:19:30,37,12/01/2021 16:19:30,37,12/01/2021 16:19:30,0,12/01/2021 16:19:30,0
12/01/2021 16:13:30,2.284,12/01/2021 16:25:30,2.270,12/01/2021 16:25:30,0.004,12/01/2021 16:25:30,0.004,12/01/2021 16:25:30,37,12/01/2021 16:25:30,37,12/01/2021 16:25:30,0,12/01/2021 16:25:30,0
12/01/2021 16:19:30,2.278,12/01/2021 16:31:30,2.262,12/01/2021 16:31:30,0.005,12/01/2021 16:31:30,0.004,12/01/2021 16:31:30,37,12/01/2021 16:31:30,37,12/01/2021 16:31:30,1,12/01/2021 16:31:30,0
12/01/2021 16:25:30,2.269,12/01/2021 16:37:30,2.254,12/01/2021 16:37:30,0.004,12/01/2021 16:37:30,0.002,12/01/2021 16:37:30,37,12/01/2021 16:37:30,37,12/01/2021 16:37:30,0,12/01/2021 16:37:30,0
12/01/2021 16:31:30,2.262,12/01/2021 16:43:30,2.247,12/01/2021 16:43:30,0.002,12/01/2021 16:43:30,0.002,12/01/2021 16:43:30,37,12/01/2021 16:43:30,37,12/01/2021 16:43:30,0,12/01/2021 16:43:30,0
